video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"ajBe62NTDFk","EL CARRO QUE SIEMPRE QUISO MI NOVIA 😱 REGALO DE CUMPLEAÑOS  / Juan de Dios Pantoja","2019-12-21T04:28:32.000Z","UCzoUWqjCbcfWFdOMvoep8FA","Juan De Dios Pantoja","22","19.22.12","Team|juki|Juan|De|Dios|Pantoja|jd|youtube|retos|reto|tag|tags|Challenge|nuevo|video|risa|comedia|diversión|extremo|música|roast","4995065","457126","9899","21803","https://i.ytimg.com/vi/ajBe62NTDFk/default.jpg","False","False","NO SEAS CELOSO: https://open.spotify.com/track/6z0nw7pmCeOJVFBCaNKHKs?context=spotify%3Aplaylist%3A37i9dQZF1DX5BAPG29mHS8&si=2gsW9OdqSsG-Og00YQgFoQ 👈🏻 LINK DE SPOTIFY 🔥🤭Hola familia PANTOJITA 💎 gracias por tenerme de nuevo en sus pantallas 😃 estoy muy contento y agradecido por todo el apoyo que siempre me dan, GRACIAS POR SER PARTE DE ESTA FAMILIA QUE TANTO AMO ❤️🙏🏻▪️SIGUEME EN MIS REDES SOCIALES QUIERO CONECTARME MAS CONTIGO:• INSTAGRAM: @JuandediosPantoja -  https://bit.ly/2vWtdSj • TWITTER:  @Juandedios_P - https://bit.ly/2OY3UYN• PAGINA DE FACE: Juan De Dios Pantoja Corona - https://bit.ly/2KHVW2E 📩 : marcasjddp@gmail.com"
"QA5KR9p4RzY","LE HICIMOS UNA FIESTA SORPRESA A KIMBERLY LOAIZA 🥳 FÉNIX  🦅 TEAM","2019-12-21T04:26:52.000Z","UCFgd91W1uwcai7mf7P8_zKg","Fénix Team","22","19.22.12","[none]","2929140","325132","12261","11077","https://i.ytimg.com/vi/QA5KR9p4RzY/default.jpg","False","False","HOLA FAMILI 🦅 EL FÉNIX TEAM ESTA DE NUEVO CON OTRO VIDEO 💃🏻"
"R4Hlz6Tt2kI","COMPETENCIA GANALO O PIÉRDELO  TODO | LOS POLINESIOS RETO","2019-12-21T21:30:09.000Z","UCY8LnVxm0Hf7DKPKuLPxb2g","ExtraPolinesios","22","19.22.12","EXTRA POLINESIOS|RETOS|CHALLENGE|LESSLIE +|RAFA|KAREN|LOS POLINESIOS|PISTA|COCHES|AUTOS|CARRERAS|MODA|NAVIDAD|PISTAS|REGLAOS|SANTA CLOS","810066","63343","935","6083","https://i.ytimg.com/vi/R4Hlz6Tt2kI/default.jpg","False","False","Mira aquí nuestro vídeo musical Festival https://youtu.be/w9Wkp3ygJmkMira aquí nuestra nueva canción Festival es Spotify:http://bit.ly/Festivalspotify Suscribete si te gusto este video: https://goo.gl/D668aHVisiten nuestro sitio web: http://www.platicapolinesia.comNuestro video anterior: https://youtu.be/HeAO-UgmhPANUESTROS CANALES:BROMAS: http://www.youtube.com/platicapolinesaTUTORIALES: http://www.youtube.com/ppmussasVIAJES http://www.youtube.com/lospolinesiosVIDEOJUEGOS http://www.youtube.com/PPJuxiisNUESTROS TWITTERS:http://www.twitter.com/PlaticaPolinesihttp://www.twitter.com/PPTeamKarenhttp://www.twitter.com/PPTeamLessliehttp://www.twitter.com/PPTeamRafahttp://www.twitter.com/PPTeamAriahttp://www.twitter.com/PPTeamKlerNUESTROS FACEBOOKS:http://www.facebook.com/PlaticaPolinesihttp://www.facebook.com/TeamRaffahttp://www.facebook.com/TeamLessliehttp://www.facebook.com/TeamKarenNUESTROS INSTAGRAMS:http://www.instagram.com/PlaticaPolinesihttp://www.instagram.com/PPTeamKarenhttp://www.instagram.com/PPTeamLessliehttp://www.instagram.com/PPTeamRafahttp://www.instagram.com/PPTeamAriahttp://www.instagram.com/PPTeamKlerNUESTROS SNAPCHATS:lessliepolinesippteamrafakarenpolinesia"
"9sErfCBA9TQ","Aunque Les Pese - Natanael Cano ft. Fuerza Regida [Video Oficial]","2019-12-21T20:00:11.000Z","UC648rgJOboZlgcDbW00vTSA","Rancho Humilde","10","19.22.12","Rancho Humilde|Legado 7|El De La Guitarra|Corridos 2019|Fuerza Regida|Natanael Cano|Corridos Tumbados|Aunque Les Cale|Banda|Corridos 2020|Lumbre Music","603232","57501","1305","1372","https://i.ytimg.com/vi/9sErfCBA9TQ/default.jpg","False","False","Aunque Les Pese - Natanael Cano ft. Fuerza Regida [Video Oficial]Suscribete: http://primo.vi/RanchoHumildeYouTube🎶Paginas Oficiales De Rancho HumildeSpotify: http://primo.vi/RanchoHumildeSpotifyInstagram: http://primo.vi/RanchoHumildeIGFacebook: http://primo.vi/RanchoHumildeFBYouTube: http://primo.vi/RanchoHumildeYouTube🎧Spotify Playlists➤ 💪Entre Acordeones: https://spoti.fi/2pUKjhn➤ 🚬 420 Smoke Me Out: https://spoti.fi/2uB8INH🔥Otros Exitos de Rancho HumildeLegado 7🎵Doble M - https://youtu.be/TS1KZweykvoMichoacano: https://youtu.be/xQa3F63Kqb4Fuerza Regida🎵Sigo Chambeando: https://youtu.be/C-uICquhs04Grafiteando Paredes: https://youtu.be/SwOIeMr0RsUEn Modesto Se le Pasa: https://youtu.be/Msk5tB2-Q6oHerencia De Patrones🎵Cosas De la Clica: https://youtu.be/QWST367KwC4Es Dificil Ser Un Santo: https://youtu.be/7976yzHXBJcArsenal Efectivo🎵Lolo Felix: https://youtu.be/yj_5zWJALHkSoy De Ambiente: https://youtu.be/DYdsfV29q88Los Hijos De Garcia🎵18 Libras: https://youtu.be/hd8ItK98W2sLoco Malandro: https://youtu.be/x97Mb1MwaBMEl De La Guitarra🎵A Lo Lejos Me Veran: https://youtu.be/vq-Wde7PRGwMonstro 7: https://youtu.be/wF1v5-QUCeU#AunqueLesPese #NatanaelCano #FuerzaRegida"
"cC9yPrHlXMI","MISS UNIVERSO 2020 CON LA DIVAZA","2019-12-21T21:36:37.000Z","UCY_37NEvihrX3Te637OTxOg","LA DIVAZA","24","19.22.12","la divaza|divaza|divas|divasa|snaptube|la divaza miss universo|la divaza roast|la divaza cachete al suelo|la divaza vs pepe y teo|la divaza cocinera|la divaza juega|la divaza sugar daddy|la divaza primer video|la divaza pepe y teo|la divaza amas|divaza gato|divaza cancion","1004628","159427","2223","10872","https://i.ytimg.com/vi/cC9yPrHlXMI/default.jpg","False","False","El secreto de las misses... Participa aquí! http://bit.ly/AdivinaLaCancion_Divaza¿PODEMOS LLEGAR A 700.000 LIKES?¡SÍGUEME EN TWITTER! http://www.twitter.com/ladivaza¡HAZTE FAN EN FACEBOOK! http://www.facebook.com/ladivaza¡MIS FOTOS EN INSTAGRAM! http://www.instagram.com/ladivaza_________________________________E-MAIL DE CONTACTOladivaza@dogmacreators.com_________________________________DALE LIKE, ME GUSTA Y SUSCRIBETE! :)Si lees esto comenta: LA DIVAZA PARA EL MISS UNIVERSO 2021"
"d34BYFYPaz8","¡REMODELAMOS la HABITACIÓN de mi AMIGO por SORPRESA - [ANTRAX] ☣","2019-12-21T21:00:13.000Z","UCNbwP-bKUlKrE_5qDwvFILQ","Antrax","24","19.22.12","antrax|español|antrax reto teamtrax|remodelando habitacion","819990","94841","1398","4954","https://i.ytimg.com/vi/d34BYFYPaz8/default.jpg","False","False","¡Like para más videos con el #TeamTrax►Sígueme en Instagram: https://www.instagram.com/YoSoyAntrax/►Sígueme en Twitter: https://twitter.com/YoSoyAntrax►Sígueme en Facebook: https://www.facebook.com/YoSoyAntrax★ ✩ ✮ ✯ ✰ ☆ ⋆♠ ♥ ♣ ♦☢ ☣"
"Ycx-T8t_bY0","Monterrey - Al Hilal [2-2] (4x3)| GOLES |  Tercer puesto | Mundial de Clubes 2019 | FOX Sports","2019-12-21T19:20:46.000Z","UCUf4RLsG_TsjinvtL2jT-VA","FOX Sports MX","17","19.22.12","Rayados|rayados Monterrey|Monterrey|rayados al hilal|monterrey al hilal|monterrey 2 al hilal 2|gol meza|gol maxi meza|gol gonzalez|arturo gonzalez|tercer puesto|mundial de clubes tercer puesto|mundial de clubes|mundial de clubes de la Fifa|Fifa club world cup|2019|Fifa world cup|club world cup|gol carlos eduardo|Rogelio Funes mori|2-2|gol gomis|bafetimbi gomis|gol|goles|fox sports|fox|definicion por penales|penales|4-3","731962","5093","468","730","https://i.ytimg.com/vi/Ycx-T8t_bY0/default.jpg","False","False","Monterrey  se impuso en la definición por penales por 4-3 tras empatar por 2-2 ante Al Hilal en el partido disputado por el Mundial de Clubes y se quedó con el tercer puesto del certamen. Rayados lo ganaba con tantos de Arturo Alfonso González y Maximiliano Meza, pero el conjunto árabe se repuso y logró empatarlo de la mano de Carlos Eduardo y Bafétimbi Gomis. Finalmente, el conjunto mexicano fue superior en la definición desde los doce pasos y se quedó con el tercer puesto. Revive los goles, los penales  y los mejores momentos del partido este resumen de FOX Sports.#MundialdeClubesxFOX-SUSCRÍBETE a nuestro canal 🔻 https://bit.ly/2CuvmcVVISITA nuestro sitio web 👇http://www.foxsports.com.mxSÍGUENOS en nuestras redes 📲- FACEBOOK: https://www.facebook.com/foxsportsmx/- TWITTER: https://twitter.com/FOXSportsMX- INSTAGRAM: https://www.instagram.com/foxsportsmx"
"JADiZCNZv_4","🍔 Una SEMANA COMIENDO solo HAMBURGUESA 🍟 ¿Mis Mejores 7 Días? | CONNY MERLIN","2019-12-21T17:14:58.000Z","UCsC2uu9hIAY3BB4jJ89ueLw","Conny Merlin","22","19.22.12","UNA SEMANA COMIENDO HAMBURGUESA|UNA SEMANA COMIENDO SOLO HAMBURGUESA|1 SEMANA COMIENDO HAMBURGUESAS|1 SEMANA COMIENDO CONNY|UNA SEMANA COMIENDO HAMBURGUESAS RETO|RETO 7 DÍAS COMIENDO HAMBURGUESAS|RETO DE LA HAMBURGUESA|CONNY HAMBURGUESA|CONNY MERLIN|CONNY|MERLIN|COMIENDO HAMBURGUESA UNA SEMANA","126203","8035","255","1722","https://i.ytimg.com/vi/JADiZCNZv_4/default.jpg","False","False","MERLINES! TENGO QUE CONFESAR, QUE TERMINÉ UN POCO ASQUEADA EN ESTE RETO, NO VUELVO A COMER HAMBURGUESAS HASTA EN UN MES HAHA"
"6jnEWA78KMs","NOS METEMOS DENTRO DE UNA BOLA DE CRISTAL ¡GIGANTE!","2019-12-21T16:00:14.000Z","UC0n5Ihqix8mEqGsjygiJk6Q","Más SKabeche","24","19.22.12","MASSI SE QUEDA ATRAPADO DENTRO DE UNA BOLA DE CRISTAL|MASSI|TINA Y SU BOLA DE CRISTAL|CÓMO HACER UNA BOLA DE NIEVE|BOLA DE NIEVE CASERA|LA BOLA DE NIEVE MÁS GRANDE DENTRO DEL AGUA|ITARTE|LAS RATITAS|CÓMO HACER BOLAS DE NIEVE CON BOTELLAS DE PLÁSTICO|HUEVO GIGANTE DE NIEVE|NADANDO EN LA NIEVE|THE MIRANDAS|LLENO DE NIEVE EL AUTO DE MI HERMANO|SANDRA CIRES|PISCINA DE NIEVE|SUPERDIVERTILANDIA|LE TIRO 10 KG DE NIEVE|SKABECHE|ESCABECHES|LOS ESCABECHE|VLOG","995756","109480","1590","4167","https://i.ytimg.com/vi/6jnEWA78KMs/default.jpg","False","False","DALE LIKE SI TE GUSTARÍA VER EL 24 HORAS DENTRO DE LA ESFERA GIGANTE DE PLASTICO Y SUSCRÍBETE PARA QUE TU NOMBRE SALGA EN EL ÁRBOL SK.► SUSCRÍBETE AQUÍ: http://bit.ly/MasSKabeche▶VIDEO DE NUESTRA NAVIDAD: https://youtu.be/fq4JXeJPTnASPOTIFY: https://open.spotify.com/album/58iBK9H9eAJ8ubOnS80Bet?si=PG-DXWZQRV6EipksYiJ0iAAPPLE MUSIC: https://music.apple.com/mx/album/nuestra-navidad/1489534390?i=1489534401&app=musicINSTAGRAM:► http://instagram.com/skabechetv► https://www.instagram.com/bryan_skabeche► https://instagram.com/eddy_skabeche► https://www.instagram.com/sk.petsTIK TOK:► bryan_skabeche► eddy_skabecheTWITTER:SKabeche ► https://twitter.com/SKabecheTVBryan ► https://twitter.com/Bryan_SKabecheEddy ► https://twitter.com/Eddy_SKabecheFACEBOOK:SKabeche ► https://www.facebook.com/SKabecheTVEddy SKabeche ► https://www.facebook.com/EddySkabecheBryan SKabeche ► https://www.facebook.com/BryanSKabecheTVContacto y Negocios ► skabeche@gazer73.meSMH :)"
"zYmwCrV1thg","Recibo un COFRE DE FORTNITE en LA VIDA REAL - TheGrefg","2019-12-21T21:47:53.000Z","UCCEmjNPpJYhGDgaEqeeA4HA","TheGrefg","20","19.22.12","recibo|un|cofre|de|fortnite|en|la|vida|real|grefg|thegrefg|pc|gamer","1231408","122940","1636","7570","https://i.ytimg.com/vi/zYmwCrV1thg/default.jpg","False","False","Sorteo del Pc https://twitter.com/aorus_es/status/1207773540583428102🔴 ¡Mis Directos! https://www.twitch.tv/thegrefg🦁 LÖWE https://www.loweoriginal.com★ ¡Mi Libro! https://www.planetadelibros.com/libro-los-secretos-de-youtube/279938➜ ¡Mi Mando Oficial! https://xcontrollers.es/➜ ¡Mi Silla! https://xchairsco.com/➜ ¡Mis Cascos! https://astro.family/Grefg● ¡Último vídeo de Heretics! https://youtu.be/o1bPwguZVWY► ¡Sígueme!• Miembro del canal https://youtube.com/thegrefg/join• Suscríbete al Canal! https://goo.gl/alqmWP• Twitter! https://twitter.com/TheGrefg• Instagram! https://instagram.com/grefg_official/• Facebook! https://www.facebook.com/TheGrefg► Team Heretics• YouTube https://www.youtube.com/teamheretics• Twitter https://twitter.com/TeamHeretics• Instagram https://www.instagram.com/teamheretics/?hl=es• Discord https://discord.gg/teamheretics• Gfuel 10% dto. Código HERETICS https://gfuel.com/teamheretics★ Gracias por la Miniatura!! Miguez https://goo.gl/WrEwDT---Vídeo creado y subido por TheGrefg."
